,index,RUC,nombreComercial,direccion,distrito,provincia,departamento,n_trabajadores,tamano_empresa
13612,18681,20258886420,,"Av. El Sol S/N, Lote 4, Ruta C, Asociación Agropecuaria Villa Rica",Villa El Salvador,Lima,Lima,287,Gran Empresa/Big Company
13613,18683,20507792546,,"Av. Las Nazarenas 878, Of. 101, Urb. Las Gardenias",Santiago de Surco,Lima,Lima,3,Mediana Empresa/Medium Size Company
13614,18684,20519330017,,"Av. El Sol S/N, Cuadra 14, Urb. La Campiña",Chorrillos,Lima,Lima,80,Mediana Empresa/Medium Size Company
13615,18685,20505679076,,"Av. La Playa Mz. A, Lote 3",Ventanilla,Callao,Lima,0,Pequeña Empresa/Small Size Company
13616,18686,20100812542,LABORATORIOS ROSTER S.A.,Jr. Manuel Irribarren 1325,Surquillo,Lima,Lima,130,Mediana Empresa/Medium Size Company
13617,18687,20502905733,,Av. Mariscal Oscar R. Benavides 643,Cercado,Lima,Lima,0,No disponible/Notavailable
13618,18688,20522120902,,"Calle Huáscar Lote 20, Apv. Pequeños Agricultores, Sector 19, Zona 4",Ate,Lima,Lima,0,Mediana Empresa/Medium Size Company
13619,18689,20101314724,,"Jr. Manuel Gonzales Prada 284, Urb. Santa Clara",Ate,Lima,Lima,119,Mediana Empresa/Medium Size Company
13620,18690,20507866922,ROTOPER,"Calle Z, Mza. B, Lote 2-B",Villa El Salvador,Lima,Lima,0,Pequeña Empresa/Small Size Company
13621,18691,20512636005,,"Calle Nugget 386, Urb. Puente",El Agustino,Lima,Lima,0,Mediana Empresa/Medium Size Company
13622,18692,20509143308,ROVAL I.C. S.A.C.,"Mz. N, Lote 12, Parque Industrial El Asesor",Ate,Lima,Lima,0,Pequeña Empresa/Small Size Company
13623,18693,20255315669,,"Av. Juan De Arona 748, Of. 201-202",San Isidro,Lima,Lima,116,Mediana Empresa/Medium Size Company
13624,18695,20549786261,,"Av. Victor Andrés Belaúnde 210, Of. 501",San Isidro,Lima,Lima,0,Pequeña Empresa/Small Size Company
13625,18696,20514703117,,"Av. Víctor A. Belaúnde 147, Torre Real 6, Of. 725",San Isidro,Lima,Lima,0,Mediana Empresa/Medium Size Company
13626,18697,20522608417,,"Calle Batallón La Mar 140, Urb. Las Gardenias ",Santiago de Surco,Lima,Lima,19,Mediana Empresa/Medium Size Company
13627,18698,20512870024,,Calle Loreto 195,Pueblo Libre,Lima,Lima,0,No disponible/Notavailable
13628,18699,20547568363,,"Calle Elías Aguirre 126, Of. 402",Miraflores,Lima,Lima,0,Pequeña Empresa/Small Size Company
13629,18701,20536082566,,"Calle Blas Cerdeña 365, Of. 101",San Isidro,Lima ,Lima,22,Mediana Empresa/Medium Size Company
13630,18703,20374246179,,Jr. Huaraz 1882,Breña,Lima,Lima,40,Mediana Empresa/Medium Size Company
13631,18704,20343680580,,Av. Paseo de La República 4956,Miraflores,Lima,Lima,106,Mediana Empresa/Medium Size Company
13632,18705,20508493411,RPE S.A.C.,"Calle Los Cipreses 754, Z.I Valle Hermoso",Puente Piedra,Lima,Lima,0,Pequeña Empresa/Small Size Company
13633,18708,20523224302,,"Av. Gral. Juan Antonio Pezet 1135, Piso 6",San Isidro,Lima,Lima,0,No disponible/Notavailable
13634,18709,20385675861,,"Calle Las Oropéndolas 145, Piso 1",San Isidro,Lima,Lima,0,No disponible/Notavailable
13635,18710,20550876877,,Av. México 2660,La Victoria,Lima,Lima,0,Mediana Empresa/Medium Size Company
13636,18711,20266539321,,Calle Luis Castro Ronceros 722,Cercado,Lima,Lima,19,Mediana Empresa/Medium Size Company
13637,18713,20373573249,,"Calle El Tumi Mz. H, Lote 18, Urb. San Juan Bautista de Villa",Chorrillos,Lima,Lima,0,Mediana Empresa/Medium Size Company
13638,18714,20543391515,,"Av. Enrique Canaval y Moreyra 350, Of. F, Urb. Córpac",San Isidro,Lima,Lima,0,Pequeña Empresa/Small Size Company
13639,18717,20543916928,,"Calle Tiziano 437, Piso 3",San Borja,Lima ,Lima,0,Pequeña Empresa/Small Size Company
13640,18718,20170717261,,"Calle Omicrón 128-136, Parque de La Industria",Cercado Callao,Callao,Lima,117,Mediana Empresa/Medium Size Company
13641,18720,20502976916,,"Jr. Domingo Orué 165, Piso 8",Surquillo,Lima,Lima,0,No disponible/Notavailable
13642,18721,20515653041,,Av. José Pezet y Monell 2676,Lince,Lima,Lima,0,No disponible/Notavailable
13643,18722,20101810462,,Jr. José Pezet y Monel 2452,Lince,Lima,Lima,39,Mediana Empresa/Medium Size Company
13644,18723,20122696503,,"Calle Ocharán 410, Piso 3",Miraflores,Lima,Lima,0,Pequeña Empresa/Small Size Company
13645,18724,20550372640,,Carretera Panamericana Sur km 19.5,Villa El Salvador,Lima,Lima,657,Gran Empresa/Big Company
13646,18725,20334209271,,"Jr. Santa Sofía 126, Urb. Ind. Aurora",Ate,Lima,Lima,78,Mediana Empresa/Medium Size Company
13647,18726,20562903462,,"Calle Galeano 433, Urb. Los Rosales, Etapa I",Santiago de Surco,Lima,Lima,0,Mediana Empresa/Medium Size Company
13648,18727,20550268231,,Calle Galeano 433,Santiago de Surco,Lima,Lima,0,Pequeña Empresa/Small Size Company
13649,18728,20519291364,,Av. Javier Prado Oeste 870,San Isidro,Lima,Lima,0,Pequeña Empresa/Small Size Company
13650,18729,20514981435,,"Calle Veintiocho 176, Urb. Corpac",San Isidro,Lima,Lima,26,Mediana Empresa/Medium Size Company
13651,18730,20535747424,,"Calle Las Caobas 170, Of. 401, Urb. El Remanso",La Molina,Lima,Lima,1866,Mediana Empresa/Medium Size Company
13652,18731,20550054192,,"Calle Tradiciones 215, Urb. San Isidro ",San Isidro,Lima,Lima,0,Pequeña Empresa/Small Size Company
13653,18732,20553309051,,"Calle Fermin Tanguis 145, Piso 12, Urb. San ta Catalina",La Victoria,Lima,Lima,0,Mediana Empresa/Medium Size Company
13654,18733,20512354361,	RYCO,"Av. La Encalada 569, Of. 201-A, Monterrico",Santiago de Surco,Lima,Lima,0,No disponible/Notavailable
13655,18734,20511480702,,"Av. Sol 635, Urb. Canto Grande",San Juan de Lurigancho,Lima,Lima,0,Mediana Empresa/Medium Size Company
13656,18735,20470325047,,"Av. Los Alisos 935, Urb. Micaela Bastidas",Los Olivos,Lima ,Lima,17,Mediana Empresa/Medium Size Company
13657,18736,20478218274,,"Av. Abancay 995, Of. 7, Piso 2",Cercado,Lima,Lima,0,Mediana Empresa/Medium Size Company
13658,18737,20510077947,,"Jr. Arias Schereiber 135, Of. 205, Urb. La Aurora",Miraflores,Lima,Lima,42,Mediana Empresa/Medium Size Company
13659,18738,20516502801,IMARKETING,Jr. Rufino Torrico 882,Cercado,Lima,Lima,34,Mediana Empresa/Medium Size Company
13660,18739,20502555732,,"Av. Los Insurgentes 985, Urb. Germán Astete",La Perla,Callao,Lima,0,No disponible/Notavailable
13661,18740,20110276878,,"Jr. Los Silicios 5573, Urb. Ind. Infantas",Los Olivos,Lima,Lima,16,Mediana Empresa/Medium Size Company
13662,18741,20507444181,,"Jr. Arequipa 122, Urb. Santa Patricia, Etapa II",La Molina,Lima,Lima,149,No disponible/Notavailable
13663,18742,20542089106,,"Jr. Azafrán 900, Urb. Las Palmeras, Etapa III",Los Olivos,Lima,Lima,17,Mediana Empresa/Medium Size Company
13664,18743,20513841214,,"Jr. Mateo Paz Soldán 361, Urb. Salamanca ",Ate,Lima,Lima,0,Pequeña Empresa/Small Size Company
13665,18744,20514807168,S&M SOLUCIONES QUIMICAS SAC,"Calle Sor Tita 293, Of. 205",Santiago de Surco,Lima,Lima,0,Pequeña Empresa/Small Size Company
13666,18749,20386825042,,"Av. República de Panamá 3545, Torre B, Of. 702",San Isidro,Lima,Lima,16,Mediana Empresa/Medium Size Company
13667,18751,20386115185,,Jr. Enrique Barrón 722,Barranco,Lima,Lima,18,Mediana Empresa/Medium Size Company
13668,18754,20518674081,,"Jr. Puno 618, Of. 114",Cercado,Lima,Lima,0,Mediana Empresa/Medium Size Company
13669,18755,20504126367,,Carretera Panamericana Sur km 23.5,Villa El Salvador,Lima,Lima,18,Mediana Empresa/Medium Size Company
13670,18756,20141151968,,Jr. Huantar 272,Breña,Lima,Lima,18,Mediana Empresa/Medium Size Company
13671,18757,20101567428,,Jr. Paruro 842,Cercado,Lima,Lima,65,Mediana Empresa/Medium Size Company
13672,18760,20431080002,,"Calle Juvenal Denegri 202-204, Urb. Santa Catalina",La Victoria,Lima,Lima,751,Mediana Empresa/Medium Size Company
13673,18761,20268865200,,Av. Evitamiento 1897,Ate,Lima,Lima,66,Mediana Empresa/Medium Size Company
13674,18762,20502590643,,"Av. República de Argentina 5884, Urb. Parque Internacional",Callao,Callao,Lima,0,Mediana Empresa/Medium Size Company
13675,18763,20510631715,,"Av. Ignacio Merino 2448, Of. 403",Lince,Lima,Lima,0,Pequeña Empresa/Small Size Company
13676,18765,20505250401,,"Calle Benjamín Franklin 255, Urb. Ind. Santa Rosa",Ate,Lima ,Lima,18,Mediana Empresa/Medium Size Company
13677,18766,20454206046,,"Calle Gozzoli Norte 311, Urb. San Borja Sur",San Borja,Lima,Lima,50,Mediana Empresa/Medium Size Company
13678,18767,20510806027,,Jr. Tumbes 451,Barranco,Lima,Lima,0,No disponible/Notavailable
13679,18768,20503711070,,Jr. Benlliure 380 ,San Borja,Lima,Lima,0,Pequeña Empresa/Small Size Company
13680,18769,20515208748,,Av. 28 de Julio 1567,La Victoria,Lima,Lima,0,No disponible/Notavailable
13681,18770,20166125961,,"Av. Las Begonias 415, Piso 19",San Isidro,Lima,Lima,0,Gran Empresa/Big Company
13682,18771,20334171877,,"Calle Aguada Blanca 120, Urb. Tambo de Monterrico ",Santiago de Surco,Lima,Lima,0,No disponible/Notavailable
13683,18772,20512306714,,"Calle Pedro De la Gasca 114, P.J. El Carmen",Comas,Lima,Lima,0,Pequeña Empresa/Small Size Company
13684,18773,20516622882,,"Calle Shell 225, Of. 602",Miraflores,Lima,Lima,0,No disponible/Notavailable
13685,18774,20507931171,,"Av. San Borja Norte 1797, Of. 101",San Borja,Lima,Lima,0,Pequeña Empresa/Small Size Company
13686,18775,20255429672,EL POTRO BLANCO,"Jr. Los Rosales 169, Urb. Javier Prado",San Luis,Lima,Lima,0,No disponible/Notavailable
13687,18776,20508127155,,"Psje. Jose Boterin 192, Urb. Santa Catalina",La Victoria,Lima,Lima,0,Pequeña Empresa/Small Size Company
13688,18777,20537322757,,Calle Mariscal Ramón Castilla 381 ,San Miguel,Lima,Lima,0,No disponible/Notavailable
13689,18778,20538617416,,"Psje. Dávalos 158, Urb. Santa Catalina",La Victoria,Lima,Lima,0,Pequeña Empresa/Small Size Company
13690,18779,20507891013,,"Prolong. Jr. Los Nevados 403, Urb. Asoc. San Mateo",Santiago de Surco,Lima,Lima,0,No disponible/Notavailable
13691,18780,20258215053,,"Calle Gustavo Yábar 209, Urb. Vista Alegre",Santiago de Surco,Lima,Lima,0,No disponible/Notavailable
13692,18782,20191100876,,"Calle Los Alpes Mz. K, Lote 9, Urb. Los Huertos de la Molina",La Molina,Lima,Lima,11,Mediana Empresa/Medium Size Company
13693,18783,20378289638,,Av. Nicolás Ayllón 1930,Ate,Lima,Lima,0,No disponible/Notavailable
13694,18786,20509068179,,Jr. Félix Dibós 125,Magdalena del Mar,Lima,Lima,263,Mediana Empresa/Medium Size Company
13695,18788,20257654193,,Av. Isabel La Católica 1230,La Victoria,Lima,Lima,0,Mediana Empresa/Medium Size Company
13696,18789,20179664306,,"Jr. Antonio Miró Quesada 247, Of. 803",Cercado,Lima,Lima,0,Gran Empresa/Big Company
13697,18790,20601322481,,Calle Los Manzanos 223 ,San Isidro,Lima,Lima,0,Mediana Empresa/Medium Size Company
13698,18791,20376159605,,"Av. De la Rosa Toro 245, Piso 2",San Luis,Lima ,Lima,9,Mediana Empresa/Medium Size Company
13699,18792,20506750688,,Calle Elias Aguirre 698,Miraflores,Lima,Lima,0,Mediana Empresa/Medium Size Company
13700,18793,20517036189,,Av. San Luis 2879,San Borja,Lima,Lima,0,Pequeña Empresa/Small Size Company
13701,18794,20510092237,,"Av. Costanera 1010, Urb. Maranga",San Miguel,Lima,Lima,0,Pequeña Empresa/Small Size Company
13702,18795,20307308526,,"Av. Víctor A. Belaúnde 147, Torre Real V, Of. 502",San Isidro,Lima,Lima,10,Mediana Empresa/Medium Size Company
13703,18796,20457830905,GLOBAL CROSSING,"Av. De La Floresta 497, Of. 201, Urb. Chacarilla",San Borja,Lima,Lima,0,Mediana Empresa/Medium Size Company
13704,18798,20547120818,,"Calle Las Fresas 433, Of. 3, Urb La Aurora",Miraflores,Lima,Lima,0,Pequeña Empresa/Small Size Company
13705,18799,20551378463,,"Jr. Francisco Masias 370, Piso 7, Residencial Jardín ",San Isidro,Lima,Lima,56,Mediana Empresa/Medium Size Company
13706,18800,10078511783,,"Av. José Larco 101, Of. 702",Miraflores,Lima,Lima,0,No disponible/Notavailable
13707,18801,20517966089,,Calle José de la Torre Ugarte 230,Miraflores,Lima,Lima,38,Mediana Empresa/Medium Size Company
13708,18802,20100131430,,"Calle Los Telares 289, Urb. Ind. Vulcano",Ate,Lima,Lima,207,Mediana Empresa/Medium Size Company
13709,18803,20552609230,,"Calle Dean Valdivia 148, Urb. Jardín ",San Isidro,Lima,Lima,0,Mediana Empresa/Medium Size Company
13710,18804,20545286719,,"Calle Dean Valdivia 148, Of. 1301",San Isidro,Lima,Lima,27,Mediana Empresa/Medium Size Company
13711,18805,20548040320,,"Calle Dean Valdivia 148, Of. 1301",San Isidro,Lima,Lima,3,Mediana Empresa/Medium Size Company
13712,18806,20554303901,,"Av. República de Panamá 3545, Torre B, Of. 1202",San Isidro,Lima,Lima,15,Mediana Empresa/Medium Size Company
13713,18807,20420535628,SADE C.G.T.H.SUC.DEL PERU,"Av. La Encalada 1420, Of. 1106",Santiago de Surco,Lima,Lima,60,Mediana Empresa/Medium Size Company
13714,18809,20373008533,,"Calle Yen Escobedo Garro 834, Urb. La Viña",San Luis,Lima,Lima,123,Mediana Empresa/Medium Size Company
13715,18810,10411107979,,"Av. San Juan 796, Urb. Las Moras ",San Luis,Lima,Lima,0,No disponible/Notavailable
13716,18811,20513925230,,"Calle Francisco Masías 544, Of.201",San Isidro,Lima,Lima,23,Mediana Empresa/Medium Size Company
13717,18812,20505172419,,Jr. Cangallo 433,Cercado,Lima,Lima,18,Mediana Empresa/Medium Size Company
13718,18813,20474454691,,"Calle Andreas Vesalio 722, Urb. Las Magnolias",San Borja,Lima,Lima,13,Mediana Empresa/Medium Size Company
13719,18814,20524760038,,Av. Petit Thouars 1564 ,Lince,Lima,Lima,0,Mediana Empresa/Medium Size Company
13720,18815,20505770405,,"Av. La Paz 1411, Urb. Miramar",San Miguel,Lima,Lima,0,Mediana Empresa/Medium Size Company
13721,18816,20519305179,,"Calle Santa Lucía 180, Urb. Aurora",Ate,Lima,Lima,19,Mediana Empresa/Medium Size Company
13722,18819,20100128056,,"Av. Paseo de La República 3220, Piso 3",San Isidro,Lima,Lima,8256,Gran Empresa/Big Company
13723,18820,20387198742,,"Calle Santa Lucía 180, Urb. Ind. La Aurora",Ate,Lima,Lima,0,Mediana Empresa/Medium Size Company
13724,18821,20478195398,,Calle Los Zorzales 130 Of. 603 ,San Isidro,Lima,Lima,0,Mediana Empresa/Medium Size Company
13725,18822,20429563411,,"Av. La Mar 699, Urb. Vulcano",Ate,Lima,Lima,20,Mediana Empresa/Medium Size Company
13726,18823,20477814345,,"Av. El Derby 254, Of. 201, Urb. El Derby",Santiago de Surco,Lima,Lima,57,Pequeña Empresa/Small Size Company
13727,18824,20523534590,,"Av. 28 de Julio 757, Of. 401 ",Miraflores,Lima,Lima,60,Mediana Empresa/Medium Size Company
13728,18826,20462262087,,"Av. Los Faisanes 157, Urb. La Campiña",Chorrillos,Lima,Lima,39,Gran Empresa/Big Company
13729,18828,20293755770,,Calle. Sinchi Roca 2751,Lince,Lima,Lima,275,Mediana Empresa/Medium Size Company
13730,18829,20504363903,S.D. S.A.C.,"Av. Prolong. Centenario 1954, Urb. Santo Domingo de Bocanegra",Cercado Callao,Callao ,Lima,61,Mediana Empresa/Medium Size Company
13731,18830,20542002931,GRIFOS SAKURA,Av. Francisco Vidal 1022,Paramonga,Barranca,Lima,0,Pequeña Empresa/Small Size Company
13732,18831,20101158170,,"jr. Batalla de San Juan 603, Urb. Las Gardenias",Santiago de Surco,Lima,Lima,0,Pequeña Empresa/Small Size Company
13733,18833,10072747734,,"Av. Javier Prado Este 6195, Urb. La Riviera de Monterrico",La Molina,Lima,Lima,0,No disponible/Notavailable
13734,18834,20514641090,,Jr. Luis Giribaldi 583,La Victoria,Lima,Lima,18,Mediana Empresa/Medium Size Company
13735,18835,20100065381,,"Av. Michael Faraday 521-531, Urb. Santa Rosa",Ate,Lima,Lima,0,Pequeña Empresa/Small Size Company
13736,18836,20208423003,SALDECO,"Calle 4, Mz. B-1, Lote 18, Urb. Ind. Las Vegas",Puente Piedra,Lima,Lima,72,Mediana Empresa/Medium Size Company
13737,18837,20543323862,,Av. Las Camelias 290,San Isidro,Lima,Lima,2320,Gran Empresa/Big Company
13738,18838,20507999051,,"Av. El Derby 055, Torre 3, Urb. El Polo Hunt, Piso 6",Santiago de Surco,Lima ,Lima,80,Gran Empresa/Big Company
13739,18839,20515248880,,"Av. El Derby 055, Torre III, Piso 6, Edificio Crono",Santiago de Surco,Lima,Lima,0,Pequeña Empresa/Small Size Company
13740,18840,20514648183,SALGADO MUEBLES S.A.C.,"Mz. C, Lote 2B, Parque Industrial",Villa El Salvador,Lima,Lima,11,Mediana Empresa/Medium Size Company
13741,18842,20171724687,,"Av. Jorge Basadre 310, Of. 502",San Isidro,Lima,Lima,19,Mediana Empresa/Medium Size Company
13742,18843,20548926832,,"Av. La Mar 662, Of. 503",Miraflores,Lima,Lima,0,No disponible/Notavailable
13743,18844,20549473301,,"Jr. Monte Rosa 233, Of. 904, Urb. Chacarilla del Estanque",Santiago de Surco,Lima,Lima,76,Mediana Empresa/Medium Size Company
13744,18846,20417494406,,Calle General Vidal 921,Breña,Lima,Lima,66,Mediana Empresa/Medium Size Company
13745,18847,20524114756,,"Av. Alvarez Calderón 185, Of. 202",San Isidro,Lima,Lima,13,Mediana Empresa/Medium Size Company
13746,18849,20521448092,,"Av. Mariscal Oscar R. Benavides 3866, Of. C-P3, Urb. El Aguila ",Bellavista,Callao,Lima,0,Mediana Empresa/Medium Size Company
13747,18851,20102187211,SSAYS S.A.C.,Psje. General Vivanco 100,Pueblo Libre,Lima ,Lima,2675,Mediana Empresa/Medium Size Company
13748,18852,20512609458,,Av. Santa Catalina 159,La Victoria,Lima,Lima,193,Mediana Empresa/Medium Size Company
13749,18853,20557253735,,"Av. Alvarez Calderón 185, Of. 202, Edificio Axxis, Urb. San Isidro ",San Isidro,Lima,Lima,0,Mediana Empresa/Medium Size Company
13750,18854,20502705050,SALUTIA S.A.C.,Calle Carlos Alayza y Roel 2626,Lince,Lima,Lima,0,Pequeña Empresa/Small Size Company
13751,18855,20545888875,,"Calle Percy Philipps Cuba 364, Urb. La Aurora",Miraflores,Lima,Lima,0,Pequeña Empresa/Small Size Company
13752,18857,20600184084,,"Av. Aviación 2695, Of. 203, Urb. San Borja",San Borja,Lima,Lima,97,Mediana Empresa/Medium Size Company
13753,18858,20537698889,,"Av. Santo Toribio 115, Piso 7",San Isidro,Lima,Lima,0,Gran Empresa/Big Company
13754,18859,20384977821,,"Av. Alfredo Benavides 245, Of. 605 ",Miraflores,Lima ,Lima,48,Mediana Empresa/Medium Size Company
13755,18860,20505910932,,"Jr. Las Turquezas 364, Urb. Balconcillo",La Victoria,Lima,Lima,0,Pequeña Empresa/Small Size Company
13756,18861,20550582377,,"Calle María Reiche 159, Of. 203, Urb. Higuereta ",Santiago de Surco,Lima,Lima,0,Pequeña Empresa/Small Size Company
13757,18862,20348511824,,Av. Prolong. Iquitos 2625,Lince,Lima,Lima,654,Gran Empresa/Big Company
13758,18863,20535550477,,"Av. Los Gorriones 130, Urb. Parcelación la Campiña",Chorrillos,Lima,Lima,0,Pequeña Empresa/Small Size Company
13759,18864,20551938353,,"Av. Primavera 1796, Of. 201 ",Santiago de Surco,Lima,Lima,79,Mediana Empresa/Medium Size Company
13760,18865,20300263578,,"Av. Ricardo Rivera Navarrete 501, Piso 9",San Isidro,Lima,Lima,174,Gran Empresa/Big Company
13761,18866,20600131363,,"Av. Ricardo Rivera Navarrete 501, Of. 602",San Isidro,Lima,Lima,15,Mediana Empresa/Medium Size Company
13762,18867,20501730468,,"Calle San Luis Mz. G-1, Lote 3, Urb. Villa Marina",Chorrillos,Lima,Lima,16,Mediana Empresa/Medium Size Company
13763,18868,20205328662,,"Av. Universitaria 4843, A.H. Los Jazmines del Naranjal",Los Olivos,Lima,Lima,0,Mediana Empresa/Medium Size Company
13764,18869,20513242850,,"Calle San Martin 550, Urb. Miraflores",Miraflores,Lima,Lima,0,Mediana Empresa/Medium Size Company
13765,18871,10103200208,SAN ANDRES,"Av. Nicolás Arriola 2800, Urb. El Pino",San Luis,Lima,Lima,0,No disponible/Notavailable
13766,18872,20516117304,,"Calle Juan Manuel Polar 297, Urb. Orrantia del Mar",Magdalena del Mar,Lima,Lima,52,Pequeña Empresa/Small Size Company
13767,18873,20387236261,,Av. Manuel Del Polar 297,Magdalena,Lima,Lima,89,Mediana Empresa/Medium Size Company
13768,18874,20554924507,,Calle Juan Manuel Polar 297,Magdalena del Mar,Lima,Lima,80,Mediana Empresa/Medium Size Company
13769,18875,20480230451,,"Av. Separadora Industrial 3085, Urb. Mayorazgo ",Ate,Lima,Lima,0,Mediana Empresa/Medium Size Company
13770,18876,20125327509,,Av. 1ro. de Mayo 559,El Agustino,Lima,Lima,141,Gran Empresa/Big Company
13771,18877,20505655215,,"Calle Los Gladiolos 204, Of. 115, Urb. Salamanca",Ate,Lima,Lima,13,Mediana Empresa/Medium Size Company
13772,18878,20555538406,,"Calle Juan Alfaro 198, Piso 2, Urb. San Antonio ",Miraflores,Lima,Lima,0,No disponible/Notavailable
13773,18879,20510294531,,Av. Arnaldo Márquez 2047,Jesús María,Lima,Lima,0,Pequeña Empresa/Small Size Company
13774,18880,20134944871,,Jr. Camaná 1039,Cercado,Lima,Lima,41,Mediana Empresa/Medium Size Company
13775,18881,20514469505,,"Jr. Manuel Echeandía 554, Urb El Pino",San Luis,Lima,Lima,55,Mediana Empresa/Medium Size Company
